Lien,Poste,Typedecontrat,Entreprise,Departement,Region,Salaire,Description,Unnamed: 0
https://fr.indeed.com/viewjob?jk=9a2165eea29df075,Ingénieur Data manager confirmé," -  Temps plein, CDI",SUNNA DESIGN,33290 Blanquefort,Aquitaine,22 826 € - 43 446 € par an,"MISSIONSEn tant qu’ingénieur confirmé, vous êtes responsable d’assurer de façon fiable, sure et durable :La supervision par nos clients ou nos équipes des données produites par nos lampadairesLa télégestion des données de nos lampadaires : profils d’éclairage, paramètres, mises à jour …L’accès aux outils de prescription d’éclairage et de simulation d’autonomie de nos produitsVos missions principales :En lien avec les équipes Marketing et Commercial, vous participez à la définition des nouveaux besoins et rédigez les spécifications techniques.Fort de votre expérience en bases de données vous gérez nos bases de données, définissez une architecture économiquement viable et adaptée à nos clients et à nos gammes de produits.Vous rédigez les spécifications, assurez les développements, gérez les éventuels sous-traitant, rédigez puis exécutez les plans de validation. Plus généralement, vous êtes responsable du bon fonctionnement long terme de ces systèmes.PROFILIssu(e) d’une formation supérieure de type Bac+5 minimum en informatique, vous avez impérativement une expérience d’au moins 5 ans en gestion de bases de données.Une expérience en réalisations « Front-end » d’applications mobiles sous Androïd et IOS est un plus.Vous maîtrisez les outils de spécification et de conception logicielle et votre pratique régulière du mode projet vous permet de respecter les objectifs fixés en début de projet et d’établir un reporting précis et complet auprès de votre management.Vous êtes autonome dans votre domaine, vous savez prioriser et organiser vos activités, et votre polyvalence vous permet de déléguer les tâches à faible valeur ajoutée et de piloter la sous-traitance si nécessaire.Votre sens du relationnel est un atout indispensable sur les sujets que vous traitez en relation avec les équipes Hardware, Firmware, Qualité et Commercial, et vous disposez d'un tempérament dynamique et communiquant.Enfin votre créativité et votre curiosité naturelles vous amèneront à être force de proposition dans les projets R&D auxquels vous participerez activement. Vous bénéficiez d’un niveau d’anglais opérationnel.CONDITIONSPoste base à Blanquefort (33), rattaché au Directeur RDI.Contrat à Durée Indéterminée. Cadre au forfait jour (218 jours) selon la CCN des ingénieurs et cadres de la métallurgie IDCC 650Déplacements ponctuels nationaux et internationauxRémunération en fonction du profil et de l’expérienceType d'emploi : Temps plein, CDIStatut : CadreSalaire : 22 826,00€ à 43 446,00€ par anHoraires :Travail en journéeFormation:Bac +5 (Master / MBA) (Optionnel)Expérience:Ingénierie: 5 ans (Optionnel)Langue:Anglais (Optionnel)",
https://fr.indeed.com/viewjob?jk=49092252e392fa72,Consultant(e) confirmé(e) Data,Temps plein,Business & Decision,33000 Bordeaux,Aquitaine,,"Description de l'entreprise
Depuis 30 ans, Business & Decision s'est imposé comme un partenaire stratégique pour la transformation digitale de nombreux clients, dans des secteurs très variés.
Plus que par son côté précurseur en Data expérience et ses expertises reconnues dans le digital, sa force repose sur ses 2 500 collaborateurs. Tous sont animés par la même passion pour l'innovation technologique, les projets qui stimulent leur créativité et l'envie de repousser les limites du futur.

Description du poste
Au sein de notre agence Aquitaine, tu intègres une équipe projet et contribues à toutes les phases de mise en œuvre d’une application décisionnelle.
Un poste de Consultant(e) confirmé(e) Data chez B&D c’est :
Analyser, recueillir les besoins du client
Rédiger les spécifications fonctionnelles et techniques
Modéliser des datawarehouses / datamarts
Développer les procédures d’alimentation (ETL) et/ou de reporting
Réaliser la recette et les tests
Suivre et mettre en production
Rédiger de la documentation technique
Réaliser des formations auprès des utilisateurs
Des missions riches et variées qui te permettront d’évoluer sur tous les enjeux d’un projet.
Cette polyvalence te permettra une montée en compétences rapide et d’identifier les sujets pour lesquels tu as une appétence particulière.

Qualifications
Depuis au moins 2 ans, tu mets en pratique tes acquis et compétences dans la mise en œuvre de projets décisionnels.
Tu as déjà travaillé sur des sujets d'intégration de données comme sur des enjeux de Data visualisation. Tu restes ouvert à l'apprentissage de nouvelles technos.
Outre l’aspect technique, c’est une personnalité qui est aussi recherchée !
Informations supplémentaires
Être un collaborateur chez Business & Decision c’est :
Faire partie d’un acteur majeur dans les nouvelles technologies
Travailler sur des projets d'envergure pour des clients de tous secteurs d'activités
Évoluer dans un environnement d’experts passionnés
Faire évoluer tes compétences techniques et fonctionnelles (formations, certifications…) grâce à un accompagnement de proximité et à notre université interne, Business & Decision University
Profiter d’un employeur qui accorde autant d’attention à l’humain qu’à l’expertise.
En participant à l’aventure Business & Decision, tu vas donner à ton parcours professionnel une longueur d’avance. Rejoins-nous!",
https://fr.indeed.com/viewjob?jk=5b7fa4de00e09a6c,Data Analyst H/F,CDI,Dassault Aviation,Mérignac (33),Aquitaine,,"Informations générales

L'entité Méthodes, Support et Processus Outillés (MSPO) est en charge de la transformation numérique de la Direction Générale des Achats (DGA) et de l'amélioration du processus Se Procurer.
Au sein de l'équipe Qualité et Analyse des Données de base, vous :
assurez l'assistance aux équipes métier des Achats pour le chargement des données ERPsuivez le bon déroulement des DA = Commandes pour tous les flux d'Achatmettez en place les indicateurs de pilotage de la qualité des donnéesanimez la résolution pérenne de problèmes de qualité de données avec les acteurs concernés dans toutes les directions
Dans ce cadre, vous travaillez avec l'équipe Processus de DGA, toutes les entités de la DGA et la Direction Générale des Opérations Industrielles.
Cela implique des déplacements réguliers (plusieurs fois par an) en France.



De formation Ingénieur ou équivalent en fonction de votre experience, vous disposez idéalement de connaissances dans le métier d'Achat, de SAP ECC6 et Power Bi.




Dassault Aviation est un groupe aéronautique français, concepteur et fabricant d’avions militaires, d’avions d’affaires et de systèmes spatiaux.
Architecte du futur, le Groupe est le créateur, depuis plus d’un siècle, d’une centaine de prototypes et de plus de 10.000 avions vendus dans 90 pays.
Riche de ses 12.000 collaborateurs, Dassault Aviation prône une identité forte marquée par la dynamique du collectif et la passion d’entreprendre au sein d’un environnement technologique innovant.
Rejoindre Dassault Aviation c’est marcher dans les pas de femmes et d'hommes qui, depuis plus de 100 ans, sont unis par la même ambition : repousser toujours plus loin la conquête du ciel.
Prenez votre envol ! Rejoignez-nous !
#EnsemblePlusLoin

Localisation
France, Nouvelle Aquitaine, 33 - Mérignac

Domaine professionnel / métier
Achats
Type de contrat
CDI

Langues


Compétences
Référence de l'offre
2022-8155
Nombre de postes à pourvoir
1",
https://fr.indeed.com/viewjob?jk=907a1d6b33fb74cf,Data Engineer H/F," -  Temps plein, CDI",Dataworks,Télétravail temporaire,Aquitaine,45 000 € - 55 000 € par an,"Data Engineer – H/FBordeaux – France45K€ - 55K€ + avantages d’entrepriseTECH STACK:  Spark/Scala, Kafka, Java, Python, Azure cloudLA SOCIÉTÉ : Ce leader de l’industrie 4.0 est implanté à Bordeaux et est en forte croissance actuellement. En plus de leur expertise industrielle, leur backbone technologique (conception de logiciels de création et de développement produit tech) leur permet d’être un des acteurs les plus modernes de leur secteur et leur offre un avantage compétitif clair. Ils fournissent leurs produits et services à une belle liste de grands groupes prestigieux dans divers milieux industriels. La société est établie depuis plus de 30 ans, mais ils ont su prendre le virage technologique très tôt et ont une approche data tourné vers la R&D, avec une stack technologique moderne.LE ROLE : Au sein d’un grand centre innovation et R&D, vous rejoindrez l’une des équipes data (feature teams composé d’un Scrum master, un Project Manager, et divers profils techniques data engineers, scientists, analysts) et apporterez votre expertise engineering avec comme responsabilités principales :Conception et réalisation de nouvelles solutions data et collaboration avec les diverses expertises de l’équipeDéveloppement continue des processus de collecte de données pour automatiser les flux de travail manuelsIndustrialisation de projets data science et des algorithmes de Machine LearningAu global, vous participerez à l’amélioration de l’architecture interne et travaillerez sur des projets data variés où vous déploierez du code en continue dans un environnement Agile (et sur le cloud Azure)PROFIL RECHERCHÉ : Le profil devra réunir un maximum des points listés ci-dessous :Diplôme d’ingénieur ou Master’s dans un domaine pertinent (IT, Computer Science…)Expérience de plusieurs années en tant que data engineer ou backend engineer avec une appétence pour la dataAime coder en suivant les best practices et dans un environnement de développement continueEsprit collaboratif très important (il y a des sessions de pair programming régulière au sein de l’équipe)Expertise sur un des langages de programmation demandé (Java, Python, ou Scala)Expertise sur l’un des outils Big Data demandé (Spark, Kafka, Airtflow….)Expérience sur un environnement cloud sera un plusStatut : CadreType d'emploi : Temps plein, CDISalaire : 45 000,00€ à 55 000,00€ par anHoraires :Du Lundi au VendrediTélétravail:Temporairement en raison du COVID-19",
https://fr.indeed.com/viewjob?jk=aacb279f6c1d1ce8,Software Engineers - Data Pipelines,Temps plein,Criteo,33000 Bordeaux,Aquitaine,,"Who we are
At Criteo, our culture is as unique as it is diverse. With offices around the world, our incredible team of 2,600 Criteos collaborates to create an open & inclusive environment. We work together to achieve our goals, push boundaries, and be impactful. All of this supports us in our mission to power the world’s marketers with trusted & impactful advertising.
What you'll do:
Build large-scale data pipelines to extract, ingest and transform tens of TB of data per hour, and constantly keep getting better at it while measuring the impact on our business. You will be using over a thousand nodes on our Hadoop cluster for this.
Work with many other engineering teams to develop long-term roadmaps, designs and architectures to scale this infrastructure and extract the signal that powers our machine learning algorithms.
Develop open source projects. As we are working at the forefront of technology, we are dealing with problems that few companies have faced.
Who you are:
You like working with problems involving huge amounts of data using modern technologies (Hadoop, Spark, Presto, Hive etc) but you are also eager to understand and implement product and business requirements.
You are proficient in at least one programming language such as C#, Scala, Java, Python, C++. You can adapt very quickly, choose and use the best tool for the job.
You love algorithms and new technology. You are also a great team worker and a great communicator in English, both written and spoken. You are strongly committed to quality designs, automated testing and documentation.
At Criteo, we are committed to creating an environment where all Criteos feel a sense of belonging. We nourish our diversity by listening to all cultures within Criteo - and there are many. We are proud to be a global team and conscious that it takes people with different perspectives, thoughts and cultures to succeed.
Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities. Consequently, Criteo may use your personal data in relation to the evaluation and selection of applicants. Your information will be accessible to the different Criteo entities across the world. By clicking the ""Apply"" button you expressly give your consent.",
https://fr.indeed.com/viewjob?jk=e16a8e2270e14ef2,Data Scientist F/H,CDI,Néo-Soft Groupe,Bordeaux (33),Aquitaine,,"Data Scientist F/H
Ref. Apec : 167410092W
Néo-Soft Groupe
1
CDI
Bordeaux - 33
Publiée le 06/01/2022
Actualisée le 23/02/2022
Salaire
38 - 45 k€ brut annuel
Prise de poste
02/02/2022
Expérience
Minimum 4 ans
Métier
Data scientist
Statut du poste
Cadre du secteur privé
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
CONSEIL EN SYSTÈMES ET LOGICIELS INFORMATIQUES

Descriptif du poste
Nous recrutons dans le cadre d’un projet chez un de nos clients grands comptes Limougeauds un.e Data Scientist en CDI.
Votre mission
Votre rôle sera de créer ou d’utiliser des méthodes statistiques permettant d’apporter des solutions aux problématiques remontées par les métiers. Vous serez en charge du traitement de données massives (Big Data) ou des bases relationnelles grâce à des algorithmes et du langage informatique pour mettre en place une stratégie.
Vos principales missions seront :Identifier les besoins et problématiques des métiersDéfinir les besoins fonctionnels qui en découlent pour déterminer les hypothèses de basesDéfinir une modélisation statistique qui permette de répondre à la problématiqueCibler des techniques d’analyse de données au travers de méthodes statistiquesConstruire des outils d'analyse pour collecter les données de l'entrepriseTraiter et analyser les données structurées et non structuréesSourcer et rassembler l'ensemble des sources de données structurées ou non structurées pertinentes et nécessaires à l'analyseConstruire plusieurs modèles statistiques afin d’identifier le plus performant à l’aide de KPI de performanceOrganiser, étudier et synthétiser les sources de données sous forme de résultats exploitables. Collaborer avec le Data Engineer afin de produire un modèle fiable, performant et industrialisableInterpréter les résultats obtenus afin qu’ils soient compréhensibles et partagés par l’ensemble des parties prenantesModéliser les comportements et en extraire de nouveaux usages utilisateurs
Profil recherché
De formation supérieure en informatique et/ou mathématiques (bac+2 à bac+5), vous justifiez d’une expérience qui vous a permis d’acquérir des compétences en gestion de la donnée et statistiques.
Impliqué et curieux, vous aimez découvrir de nouvelles technologies et avez le goût du travail bien fait.
Intégrer notre équipe de Bordeaux, c’est l’opportunité de vous épanouir sur des projets longs termes, avec un accompagnement et un suivi de votre carrière. Votre équilibre vie privée / vie professionnelle est au cœur de nos préoccupations.
Néo-Soft est une société à taille humaine, nous recherchons donc de futurs collaborateurs motivés souhaitant s’investir avec nous dans notre développement !
Entreprise
Fédérateur de talents au service de l'excellence digitale, Néo-Soft est un Groupe indépendant de conseil en transformation digitale.
Reconnu pour l’expertise de ses 1 700 consultants et ses 15 implantations dans 4 pays, nous sommes spécialisés dans 5 domaines d'expertise :
Conseil & Gestion de projetDomaine applicatifSystèmes & RéseauxCybersécurité grâce notre filiale dédiée CogitalData
Une offre diversifiée pour accompagner nos clients tout au long de leurs projets.

Animés par une forte exigence sociétale et engagés sur les enjeux environnementaux, nous nous mobilisons au quotidien pour le bien-être de nos consultants, une démarche récompensée par le label Engagé RSE et l’obtention du label Happy At Work depuis 4 ans.
Personne en charge du recrutement
Ahmed Zghal - Chargé de recrutement",
https://fr.indeed.com/viewjob?jk=dae90328c95b435b,Senior Data Center Engineer,Temps plein,Criteo,33000 Bordeaux,Aquitaine,,"Who we are
At Criteo, our culture is as unique as it is diverse. With offices around the world, our incredible team of 2,600 Criteos collaborates to create an open & inclusive environment. We work together to achieve our goals, push boundaries, and be impactful. All of this supports us in our mission to power the world’s marketers with trusted & impactful advertising.
Our Infrastructure department provides capacity and connectivity to host the Criteo platform and applications.
Located in 6 different countries across Americas, Europe and Asia our footprint covers:
9 datacenters 7 web farms, 2 HPC clusters
5 network PoPs to reach IX and carriers
More than 40K physical servers
More than 4500 network devices
The largest Hadoop European platform: 6000 nodes, 150k cores, 500PB of raw storage
By adding more than 10k servers per year, our infrastructure is growing tremendously. This creates new and complex operational challenges which require innovative solutions. By joining the Data Center team, you will play a key role in building the systems that are the foundation upon which the whole of Criteo is built. You will define, benchmark, qualify and maintain our hardware stack throughout its lifetime.
What you’ll do
Data center infrastructure team is looking for a motivated and skilled candidate to sustain Criteo's infrastructure growth. The candidate must be able to work with internal engineers and external groups including manufacturers, vendors, and contractors in an environment where clear guidelines may not exist. Travel will occasionally be necessary but shouldn’t be more than 10% of your time.
Responsibilities:
In charge of the procurement part at the R&D
Forecast definition and follow-up with vendors and integrators
Participate in Datacenters RFP and Server RFQ always in broad collaboration with R&D, Procurement, and Legal Teams
Participate in WAN & IP Transit RFP and the delivery of network links up to the network router
Provide design of all layer one infrastructure within data center white space
Optimize physical arrangement of computing, storage, and networking within racks, rooms, and buildings
Manage Datacenter closing and assets decommissions
Set standards for racks, cabling systems, power distribution, cable management, and airflow management
Optimize hardware, power, and cabling layout in each rack design for scale
Evaluate, select, and help to build tools used to automate data center management
Drive innovation in the data center at CRITEO as well as across the industry
Provide data for CSR report
Qualifications/ skills:
BS in Computer Science or related field
3+ years of experience in field datacenter experience
Power - three-phase, conditioning, and distribution from utility to chip
Cooling - theory, methods, efficiency
Cabling - standards, fibers, transceivers
Networking - basics of OSI layers, carriers, support
Software - monitoring, asset management, DCIM, analytics, reporting, UNIX, network CLI
Strong oral and written communication, organization, and project management skills
Ability to self-serve, investigate, and execute with minimal instruction
Taste for automation and standardization
Finance & Procurement awareness
Agile methods basis
At Criteo, we are committed to creating an environment where all Criteos feel a sense of belonging. We nourish our diversity by listening to all cultures within Criteo - and there are many. We are proud to be a global team and conscious that it takes people with different perspectives, thoughts and cultures to succeed.
Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities. Consequently, Criteo may use your personal data in relation to the evaluation and selection of applicants. Your information will be accessible to the different Criteo entities across the world. By clicking the ""Apply"" button you expressly give your consent.",
https://fr.indeed.com/viewjob?jk=336acf45ca6930a3,Data Architect (H/F)," -  Temps plein, CDI",Activus Group,33000 Bordeaux,Aquitaine,25 000 € - 50 000 € par an,"Pour renforcer notre pôle IA & Big Data sur Bordeaux, Toulouse, Nantes ou Paris, nous recrutons un(e) Data Architect (H/F).Vous interviendrez chez l'un de nos clients.Vos principales missions, si vous les acceptez :Assure la montée en compétences des nouveaux arrivantsMet en place les normes de développementMet en place l'architecture logicielle de la plateformeEst le garant des performance de la plateforme BigData SupplyChainDéveloppe les solutions complexes et/ou innovantesNotre Agilité associée à la diversité de nos clients grands-comptes dans les secteurs de la santé, du transport, de la grande distribution, des Télécoms, de la banque et de l'assurance, offrent aujourd’hui à nos équipes de nombreuses perspectives d’évolution.PROFILIngénieur grandes écoles ou diplômé d'une formation de niveau BAC+5, vous justifiez de minimum 3 années d'expérience sur un poste similaire.Compétences :Apache Hadoop (Hdfs),Apache Nifi,Apache Hive,Apache Oozie,Python (Spark)GitLabPassionné par l’informatique et les nouvelles technologies, vous souhaitez retrouver une ambiance jeune et exigeante qui saura accompagner votre évolution.Notre dynamisme et les projets innovants sur lesquels nous évoluons offrent à ceux qui nous rejoignent des opportunités motivantes.Nous saurons vous accompagner dans votre évolution.Alors ! Serez-vous des nôtres ?ACTIVUSSaisissez l’opportunité de rejoindre notre groupe qui vous permettra d’atteindre un niveau d’excellence tout en travaillant dans une bonne ambiance !Nous avons confiance en votre expertise, c’est pourquoi vous intervenez sur des projets complexes et stimulants pour nos clients grands comptes. La diversité de nos partenaires issus de l’industrie, du bancaire et de l’assurance, de la santé ou encore des télécoms, offre aujourd’hui à nos équipes de nombreuses perspectives d’évolution.Nous rejoindre c’est intégrer un groupe humain ayant pour domaines d’expertise :Intelligence Artificielle et Big DataConseil & AuditInfrastructure et cloudApplications digitalesSSI/Cyber sécuritéDigitalisation de la productionNous puisons notre force dans une équipe composée de femmes et d’hommes passionnés et ambitieux, toujours prêts à relever de nouveaux défis !Ecoute, proximité, réactivité et efficacité se retrouvent dans notre management quotidien : bénéficiez d’un accompagnement personnalisé tout au long de votre carrière.Aujourd’hui, nos implantations de proximité sont situées à Toulouse, Paris, Lyon et Bordeaux et couvrent les activités de leur région.Parce que nous remportons en permanence de nouveaux projets, nous saurons vous trouver LE poste, que ce soit en interne au sein de notre pôle édition ou chez un de nos clients.Alors, ferez-vous partie de l’aventure ACTIVUS Group ? Nous n’attendons plus que vous !+ : Vous n’êtes pas de la région ? Un accompagnement au re-logement en cas de déménagement vous est proposé par notre partenaire, le Groupe Mobility.Type d'emploi : Temps plein, CDISalaire : 25 000,00€ à 50 000,00€ par anHoraires :Du Lundi au VendrediTélétravail:Non",
https://fr.indeed.com/viewjob?jk=4fac4d2722d7bf0c,Data Manager F/H,CDD,INSERM Délégation régionale Nouvelle-Aquitaine,Bordeaux (33),Aquitaine,,"Data Manager F/H
Ref. Apec : 167410760W
INSERM Délégation régionale Nouvelle-Aquitaine
1
CDD
 de 3 mois
Bordeaux - 33
Publiée le 06/01/2022
Actualisée le 03/03/2022
Salaire
24 - 32 k€ brut annuel
Prise de poste
Dès que possible
Expérience
Minimum 1 an
Métier
Chief Data Officer et Data Manager
Statut du poste
Cadre du secteur public / Armées
Zone de déplacement
Pas de déplacement
Secteur d’activité du poste
RECHERCHE-DÉVELOPPEMENT EN AUTRES SCIENCES PHYSIQUES ET NATURELLES

Descriptif du poste
Le/La Data Manager a pour mission de mettre en place et maintenir le circuit des données d'études cliniques et de vérifier que leur traitement est réalisé en conformité avec la réglementation et le système de management de la qualité des structures impliquées.
Profil recherché
Le/La Data Manager aura pour missions principales au cours de la recherche impliquant la personne humaine :Participer à la relecture du protocole et à l'élaboration du classeur d'observation (CRF)Rédiger, mettre à jour et archiver les documents de Data ManagementMettre en place l'outil de recueil des données et créer la base de donnéesParticiper à la définition des contrôles de cohérence avec l'équipe projet et les paramétrerContrôler les données et gérer les demandes de correctionExtraire et transférer les données de la baseRecoder les données en vue des transferts pour les collaborations internationalesFusionner des bases de donnéesGérer le circuit et les contrôles des données externesParticiper à la préparation de la revue des données et la programmerGeler la base de données.
Tâches/Missions transversales principales :Rédaction/relecture de documents qualitéRelecture/vérification des programmes et documents des autres projets de l'équipeRemplacement ponctuel.
Entreprise
L’Inserm est le seul organisme public français entièrement dédié à la recherche biologique, médicale et en santé des populations. Il dispose de laboratoires de recherche sur l’ensemble du territoire, regroupés en 12 Délégations Régionales. Notre institut réunit 15 000 chercheurs, ingénieurs, techniciens et personnels administratifs, avec un objectif commun : améliorer la santé de tous par le progrès des connaissances sur le vivant et sur les maladies, l’innovation dans les traitements et la recherche en santé publique.
Rejoindre l’Inserm, c’est intégrer un institut engagé pour la parité et l’égalité professionnelle, la diversité et l’accompagnement de ses agents en situation de handicap, dès le recrutement et tout au long de la carrière. Afin de préserver le bien-être au travail, l’Inserm mène une politique active en matière de conditions de travail, reposant notamment sur un juste équilibre entre vie personnelle et vie professionnelle.
L'Inserm a reçu en 2016 le label européen HR Excellence in Research et s'est engagé à faire évoluer ses pratiques de recrutement et d'évaluation des chercheurs.",
https://fr.indeed.com/viewjob?jk=2f8fa56a685da631,Analyste de Données-Pertes Industrielles (H/F/X - CDD 12 Mois- Cestas),Temps plein,Mondelēz International,Cestas (33),Aquitaine,,"Job Description
Êtes-vous prêt à faire bouger les lignes chez Mondelēz International ?
Rejoignez l'aventure, celle d'inventer l'avenir du snacking. Faítes-le à votre façon !
Sous la supervision du directeur financier ou de l'analyste senior, vous maintiendrez les transactions financières, données, systèmes et reporting. Vous collecterez également les données et exécuterez des vérifications/contrôles détaillés.
Vos missions
Exécuter certains aspects du processus de gestion de la planification et des performances financières et des décisions financières afférentes, et notamment la planification/ prévision annuelle des contrats, l'élaboration de cibles, le reporting/l'analyse des performances financières, la modélisation financière et l'aide à la décision pour un périmètre défini de la région, de l'unité commerciale, du pays, de la chaîne d'approvisionnement, du Service commercial Mondelēz International ou de l'équipe financière d'entreprise. Vous réaliserez également la collecte des données
Garantir un environnement de contrôle et de conformité renforcé dans votre domaine d'application et assurer la pleine conformité avec nos politiques
Effectuer des analyses et réaliser des projets ad-hoc sur demande du directeur financier ou de l'analyste senior
Soutenir les projets permettant d'améliorer l'efficacité et les méthodes de travail et d'adopter une mentalité d'amélioration continue.
Contribuer à une équipe financière de haut niveau. Vous investirez également dans votre développement personnel et dans le développement de vos collègues des services financiers.
Profil et compétences
La volonté de façonner votre avenir et d'accélérer votre carrière Vous apporterez votre expérience et vos connaissances dans les domaines suivants :
EXPERTISE TECHNIQUE en matière d'analyse financière et de collecte des données
ACUITÉ ÉCONOMIQUE et compréhension de base du rôle des services financiers dans l'entreprise
COMPÉTENCES EN LEADERSHIP avec de bonnes capacités de collaboration et de communication au sein de l'équipe financière. Esprit d'équipe et approche pragmatique orientée résultats
MENTALITÉ ORIENTÉE VERS LA CROISSANCE/LE DIGITAL avec une capacité à saisir les opportunités et à se familiariser avec les nouvelles technologies
INTÉGRITÉ dans les interactions, en phase avec nos valeurs et politiques et réglementations externes
Plus d'informations sur cette fonction
Ce que vous devez savoir à propos de ce poste :
Poste qui nécessite d'être à l'affut, de faire respecter les règles, d'être rigoureux.
Formation / Diplômes :
Vous avez un niveau Bac + 2 ou équivalent
Exigences professionnelles spécifiques :
Aisance informatique, à l'aise avec Excel
De préférence une première expérience en industrie agroalimentaire
Exigences en matière de déplacements :
Aucune
The responsibilities of this position are performed within the framework of a regional business model that is defined and managed by Mondelēz Europe GmbH, Switzerland .
No Relocation support available
Business Unit Summary
At Mondelez Europe, we are proud, not only of the iconic brands we make, but also of the people who make them. Our delicious products are created in 52 plants across Europe by more than 28,000 passionate people. We are the top maker of chocolate and biscuits and a leading maker of gum and candy. We make sure our powerful global brands and local jewels like Cadbury , Milka and Alpen Gold chocolates, Oreo , belVita , LU and Tuc biscuits, and Stimorol and Dirol gums get safely into our customers hands—and mouths. Great people and great brands. That’s who we are. Join us on our journey to continue leading the future of snacking around the world by offering the right snack, for the right moment, made the right way.
Mondelēz International is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation or preference, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law.
Job Type
Temporary (Fixed Term)
Finance Planning & Performance Management
Finance",
https://fr.indeed.com/viewjob?jk=10dfd2e16d48bcce,Data Architect (H/F),,Activus Group,Bordeaux (33),Aquitaine,,"Data Architect (H/F)
Pour renforcer notre pôle IA & Big Data sur Bordeaux, Toulouse, Nantes ou Paris, nous recrutons un(e) Data Architect (H/F).

Vous interviendrez chez l'un de nos clients.

Vos principales missions, si vous les acceptez :

Assure la montée en compétences des nouveaux arrivants
Met en place les normes de développement
Met en place l'architecture logicielle de la plateforme
Est le garant des performance de la plateforme BigData SupplyChain
Développe les solutions complexes et/ou innovantes

Notre Agilité associée à la diversité de nos clients grands-comptes dans les secteurs de la santé, du transport, de la grande distribution, des Télécoms, de la banque et de l'assurance, offrent aujourd’hui à nos équipes de nombreuses perspectives d’évolution.


PROFIL

Ingénieur grandes écoles ou diplômé d'une formation de niveau BAC+5, vous justifiez de minimum 3 années d'expérience sur un poste similaire.

Compétences :

Apache Hadoop (Hdfs),
Apache Nifi,
Apache Hive,
Apache Oozie,
Python (Spark)
GitLab

Passionné par l’informatique et les nouvelles technologies, vous souhaitez retrouver une ambiance jeune et exigeante qui saura accompagner votre évolution.

Notre dynamisme et les projets innovants sur lesquels nous évoluons offrent à ceux qui nous rejoignent des opportunités motivantes.

Nous saurons vous accompagner dans votre évolution.

Alors ! Serez-vous des nôtres ?


ACTIVUS

Saisissez l’opportunité de rejoindre notre groupe qui vous permettra d’atteindre un niveau d’excellence tout en travaillant dans une bonne ambiance !

Nous avons confiance en votre expertise, c’est pourquoi vous intervenez sur des projets complexes et stimulants pour nos clients grands comptes. La diversité de nos partenaires issus de l’industrie, du bancaire et de l’assurance, de la santé ou encore des télécoms, offre aujourd’hui à nos équipes de nombreuses perspectives d’évolution.

Nous rejoindre c’est intégrer un groupe humain ayant pour domaines d’expertise :

Intelligence Artificielle et Big Data
Conseil & Audit
Infrastructure et cloud
Applications digitales
SSI/Cyber sécurité
Digitalisation de la production

Nous puisons notre force dans une équipe composée de femmes et d’hommes passionnés et ambitieux, toujours prêts à relever de nouveaux défis !

Ecoute, proximité, réactivité et efficacité se retrouvent dans notre management quotidien : bénéficiez d’un accompagnement personnalisé tout au long de votre carrière.

Aujourd’hui, nos implantations de proximité sont situées à Toulouse, Paris, Lyon et Bordeaux et couvrent les activités de leur région.

Parce que nous remportons en permanence de nouveaux projets, nous saurons vous trouver LE poste, que ce soit en interne au sein de notre pôle édition ou chez un de nos clients.

Alors, ferez-vous partie de l’aventure ACTIVUS Group ? Nous n’attendons plus que vous !


+ : Vous n’êtes pas de la région ? Un accompagnement au re-logement en cas de déménagement vous est proposé par notre partenaire, le Groupe Mobility.",
