Lien,Poste,Typedecontrat,Entreprise,Departement,Region,Salaire,Description
https://fr.indeed.com/viewjob?jk=96613bd87a1c4b3c,Data owner F/H,NA,Groupe Covéa,Le Mans (72),Pays de la Loire,NA,"Data owner F/H
Et si vous deveniez Data Owner des données de la relation client pour la marque MMA ?
Le poste est basé au Mans au sein de la Direction Marketing et Communication MMA Assurances.
La donnée & Covéa?
=> Un actif stratégique, moteur d’innovation pour le groupe et ses marques,
=> Un patrimoine de données unique sur le marché
Dans la dynamique de montée en puissance du déploiement du Data Management au sein de Covéa et de ses marques, la Direction Data Covéa s’appuie aujourd’hui sur un réseau de Data Owners permettant de développer la donnée comme « actif stratégique de l’entreprise ».
Votre mission ?
Data Owner pour la marque MMA, point d’entrée et ambassadeur Data Client, vous accompagnez les métiers MMA dans l’application du Data Management (DAMA).
Votre conviction ? La Data : source de richesse et de performance
Et concrètement ?
Référent des données de la relation client chez MMA, relatives aux clients, à leurs interactions avec la marque, leurs pistes et opportunités commerciales, leur navigation web :
Vous construisez la feuille de route annuelle des projets ou activités à fort impact DATA à accompagner :
Organiser et animer les réunions de travail pour challenger l’impact de la Data sur les enjeux métiers / business. Appréhender les besoins métiers, apporter des propositions quant au diagnostic Data et s’assurer que les solutions Data retenues couvrent bien les besoins et les enjeux métiers
Appliquer la méthode de datamanagement DAMA by Covea : la documentation, la structuration, l’accès à la donnée, la qualité et la conformité. Analyser les bénéfices / risques liés à la data, proposer des plans d’action, les mettre en œuvre et les suivre une fois validés.
Faire le lien entre le métier et l’informatique, révéler les enjeux métiers portés par les données clients, mettre sous contrôle les actions DATA qui concourent à la réussite des projets dans la durée. (Documentation, qualité, etc.)
Fédérer le réseau DATA DG MMA et mettre en relation les acteurs projets qui traitent des mêmes données pour mutualiser nos patrimoines et créer de la valeur
o Optimiser la collecte de données pour une meilleure connaissance client
o Propager la donnée au bénéfice de la personnalisation de la relation client
Favoriser et accompagner l’acculturation des équipes autour de la Data
Vous travaillez avec un chargé de projet Data Management pour mener à bien les actions de documentation et de mesure de qualité.
Coopération et représentation :
Au sein de la communauté Data de Covea, vous êtes membre du Data Office et contribuez aux travaux de construction du Data Management et de son déploiement
Vous collaborez avec vos homologues MAAF et GMF à des fins de convergence et de mutualisation.
Vous participez au comité utilisateur Covéa de la donnée, au Comité Pilotage Data Centrics, vous appréhendez les socles technologiques déployés par Covéa et en faites la pédagogie au sein de la DG MMA ( DATA HUB, DATA Viz, Data Science, etc.) .
Encore une hésitation sur les atouts de ce poste ?
Participer activement au déploiement du data management Covéa au sein de MMA et au renforcement de la culture Data, dans une équipe en construction
Développer un rôle de relais et de soutien Data des métiers dans le cadre de leurs projets
Un quotidien riche d’interactions
Une contribution à la stratégie de la marque MMA
Et si c'était vous ?
Formation en SI, data / analytics ou en management des données et/ou expérience dans le domaine de la gestion du cycle de vie ou de l’exploitation de la donnéeExpérience dans l’éco système Data et/ou connaissance pratique des outils de gestion de bases de données (SAS, outils BI, …)
Intérêt pour découvrir des contextes nouveaux et évolutifs, pour construire, pour apporter votre visionAppétence pour endosser un rôle d’’ambassadeur’ du Data Management auprès des directions métier
Compétences comportementales
 S’adapterAnalyser et synthétiserCommuniquer avec pédagogie et capacité à promouvoir les sujetsArgumenter et négocierCoopérer en développant et animant des travaux collectifs/transversesExpérimenter et innover
Envie de choisir votre avenir par passion ou par raison ? Et pourquoi pas les deux ?
Covéa, c’est un groupe d’assurances puissant réunissant trois marques complémentaires (MAAF, MMA, GMF).
C’est également 21 000 collaborateurs qui mettent en commun leur talent et leur enthousiasme pour accompagner nos clients sociétaires et construire le futur de l’assurance.

Alors, envie de construire le futur ? Rejoignez-nous."
https://fr.indeed.com/viewjob?jk=e2da42437395f9e3,Data Manager Spécialisé Documentation F/H,NA,Groupe Covéa,Le Mans (72),Pays de la Loire,NA,"Data Manager Spécialisé Documentation F/H
Votre mission
Intégré à une équipe pluridisciplinaire dédiée au data management, vous participez au déploiement de la stratégie data du groupe en bâtissant les spécifications de principe, les standards pour les encadrer, les indicateurs pour en mesurer le respect et les processus pour les mettre en application.
Au sein de la Direction Transformation, l’équipe Data Management se compose de huit personnes et chacun se répartit les différentes activités telles que la documentation, la modélisation, la réglementation, la data quality, l’accès à la donnée ou la valorisation de la donnée.
Pour ce poste, nous recherchons une personne qui prendra en charge toute l’activité Documentation.
Participez à la création du data management de Covéa !
Et concrètement ? Travailler au sein du cadre méthodologique Covéa de data management : une gouvernance de la donnée pour nos 3 marques, les métiers et les marchés, une conduite de changement autour de la data et un pilotage de l’activité. Construire une offre de service de Data Management Documentation. Sensibiliser les acteurs Data sur l’importance de la qualité de la documentation des données. Coordonner le processus de documentation des données. Réaliser les diagnostics de Data Quality sur la documentation pour les directions métiers. Suivre la performance des processus de gestion de la documentation des données.
Encore une hésitation sur les atouts de ce poste …
Ø Vous travaillerez sur un patrimoine de données unique sur le marché (11,5 millions de clients).
Ø Le challenge et la fierté de répondre aux enjeux forts du groupe autour de la donnée, actif stratégique et moteur d’innovation pour Covéa, accélérateur des synergies entre les marques.
Et si c’était vous.. ?
Bac+5 de type Master ou Ecole d’Ingénieur en Mathématiques, Statistiques, Systèmes d’Information, Data Management.
Une expérience avérée en animation de projets significatifs en data management, data modélisation ou architecture fonctionnelle.
Maitrise d’un outil de gouvernance de la donnée de type DataGalaxy, Qualitadd, Collibra, Informatica, ASG…
La connaissance de l’assurance serait un plus mais n’est pas un prérequis.
Ouvert et énergique, vous aimez partager vos connaissances et vous appréciez découvrir de nouveaux sujets.
Très bon relationnel et pédagogue, vous expliquez avec simplicité et vous réussissez à convaincre vos interlocuteurs de s’investir dans votre projet.
Le poste peut être basé à Paris ou au Mans.
Envie de choisir votre avenir par passion ou par raison ? Et pourquoi pas les deux ?
Covéa, c’est un groupe d’assurances puissant réunissant trois marques complémentaires (MAAF, MMA, GMF).
C’est également 21 000 collaborateurs qui mettent en commun leur talent et leur enthousiasme pour accompagner nos clients sociétaires et construire le futur de l’assurance.

Alors, envie de construire le futur ? Rejoignez-nous."
https://fr.indeed.com/viewjob?jk=8a8a802101106195,Consultant(e) Confirmé(e) Data Cloud,Temps plein,Business & Decision,Nantes (44),Pays de la Loire,NA,"Description de l'entreprise
Business & Decision est un groupe international des services du numérique, spécialisé, depuis sa création, dans l’exploitation et l’analyse de données.
Business & Decision conseille et déploie les solutions et les services les plus innovants pour accompagner les directions métier à relever les défis majeurs de création de valeur de leurs organisations. Data Intelligence, Big Data, Data Gouvernance, véritables socles de l’intelligence artificielle et de l’expérience digitale, sont les domaines d’expertise et de spécialisation du groupe.
Business & Decision, filiale d’Orange Business Services, emploie 2 500 talents dans 10 pays dans le monde et dans 14 villes en France.

Description du poste
Rattaché à un Manager Opérationnel, Vous interviendrez sur des projets dans un environnement Cloud, traitant tout ou partie de la chaîne d’ingestion, de transformation complexe de la donnée.
Vos missions :
Recueil et formalisation des besoins
Conception technique
Injection des données dans le data Lake (Création des connecteurs /
Modélisation des données)
Développement de flux d’alimentation / modélisation base de données
Gestion de fortes volumétries / multi-run
Spécifications techniques

Qualifications
De formation informatique Bac+5, vous justifiez d’au minimum 2 ans d’expérience, dans la mise en œuvre de projets dans GCP, Azure ou AWS, vous maitrisez des outils tels que : Big Query… et au moins un langage de programmation (Python, SQL…).
La maîtrise de l’anglais est souhaitée pour intervenir auprès de nos clients internationaux.
Votre curiosité, votre autonomie et esprit d’initiative sont des atouts pour développer vos compétences et contribuer à votre évolution. Votre esprit d’équipe favorisera votre intégration au sein de l’agence.
Informations supplémentaires
Ce que nous vous proposons :
Une carrière dans un environnement multiculturel, dynamique et formateur,
Une réelle possibilité de télétravail,
Un appui et un suivi régulier d’un manager sénior dans le métier,
Des formations et les certifications associées au parcours de carrière choisi (en environnement Microsoft mais aussi sur d’autres offres Data),
Des possibilités d’activités complémentaires (avant-vente, formation, conseil, expertise, montage d’offre, POC..),
Des événements festifs,
Une intégration au sein d’une communautés d’experts passionnés
Pour aller plus loin : https://fr.blog.businessdecision.com/
Vous êtes partant pour vivre l’aventure ? Postulez dès maintenant en nous envoyant votre CV.
Tous nos postes sont accessibles, à compétences égales, aux travailleurs en situation de handicap."
https://fr.indeed.com/viewjob?jk=9855fac2a01d25ef,Data Engineer H/F,CDI,Explore,Nantes (44),Pays de la Loire,NA,"CDI
Nantes
Publié il y a 3 semaines
Les candidatures sont actuellement fermées.
EXPLORE en quelques mots
EXPLORE est un acteur leader dans le développement de solutions de data intelligence BtoB. Nous produisons des données à forte valeur ajoutée pour accompagner le développement commercial des entreprises, faciliter leurs analyses de marchés et optimiser leur connaissance clients. Nous comptons aujourd’hui plus de

1 500 clients et près de 35 000 utilisateurs dans les univers de l’Immobilier, la Construction, l’Énergie, l’Environnement et des Services à l’entreprise.
Rejoindre EXPLORE, c’est saisir l’opportunité de vous épanouir au sein d’une entreprise en forte croissance avec une qualité de vie au travail que vous ne trouverez pas ailleurs !

Descriptif du poste
Au sein de notre équipe Recherches et Développement, vous mettrez en œuvre les missions suivantes :
Contribuer au développement et l’amélioration des automates collectant les données exploitées pour l’activité de veille d’EXPLORE (open-data, crawls et scrapping) et alimentant nos data-lakes.
Contribuer au développement et l’amélioration des référentiels de données assemblant Open-Data et données stratégiques produites par EXPLORE
Contribuer au maintien et à l’amélioration des ressources techniques soutenant les modèles et automates de data-mining et machine-learning à l’usage des services de productions et des clients EXPLORE
Promouvoir la culture de la qualité des données et accompagner les équipes dans l’usage des outils de documentation et des bonnes pratiques du cycle de vie de la donnée.
Assurer une veille sur les innovations des disciplines de la data science et proposer l’intégration des nouvelles technologies de Big Data aux solutions de Data Management.
Se former et communiquer sur ces solutions
Ce poste est fait pour vous si…
Vous disposez d’une formation supérieure (de Bac+2 à Bac+5)
Vous avez des connaissances :
générales des technologies et framework big data usuels
en Data-Management, Audit de qualité des données et usage des ETL
en Systèmes Linux, gestion et administration des containers (docker, kubernetes)
en Développement / Scripts : Python ++ (avec Spark), JavaScript
en Base de données :
SQL Server ou autres SGBD Relationnels
MongoDB ou Azure Cosmos DB
Elastic Search
Bases de données orientés Graph
Nos avantages
Titres restaurant
Complémentaire Santé/Prévoyance
Comité d’entreprise
Prime Vacances
Remboursement à 50% des titres de transports
En bonus
Flexibilité dans l’organisation de votre travail grâce à la mise en place d’un Accord Télétravail
Équilibre vie pro et vie perso respecté
Cadre de travail agréable, aménagé en Flex-office
Frigo connecté, alimenté quotidiennement
Derniers détails
Lieu de travail : 44 CARQUEFOU
Type de contrat : CDI
Date de début de contrat : ASAP
Secteur d’activité : Études de marché et sondages"
https://fr.indeed.com/viewjob?jk=b710c8ff683888d6,Offre Technicien Configurateur Données Techniques ERP F/H," -  Temps plein, CDI",Fleurette constructeur,85490 Benet,Pays de la Loire,2 203 € - 3 931 € par mois,"Constructeur reconnu de véhicules de loisirs basé en Sud Vendée près de Niort, nous concevons et fabriquons les camping-cars haut de gamme des marques FLEURETTE et FLORIUM, ainsi que les combi-vans WESTFALIA et STYLEVAN.Nous recherchons actuellement pour une création de poste, un Administrateur de Données Techniques pour la mise à jour de nos configurateurs et nomenclatures, dans le but d’avoir une gestion amont précise des besoins en approvisionnement des chaines de montage.Ce poste relié au Bureau d’Etudes, invitera à une collaboration avec l’ensemble des services de l’entreprise (Logistique-Approvisionnement, Méthodes, Planification, Production, ADV).MISSIONS -Recueillir, organiser et consigner les données techniques dans le système informatique de gestion de données techniques et de production via l’ERP (Dynamics AX).-S’assurer préalablement de la véracité de la donnée avant de la saisir pour création ou modification-Développer et maintenir les arbres de nomenclatures et les liens de nomenclatures.-Mettre à jour le configurateur de nos modèles de véhicules dans le Système d’Information-Créer le configurateur pour les commandes des châssis nus et véhicules de base des constructeurs automobiles-Etre garant de la mise à jour des données techniques dans le Système d’Information.-Vérifier la cohérence des données (articles, nomenclatures) selon véhicules et technologieProfil et compétencesFormation : BAC ou BAC +2 (BTS, DUT) …..INFORMATIQUE/ TECHNIQUE/ GESTION / QUALITEExpérience d’utilisation de base de données informatiques, ERP et/ ou EXCEL.Savoir-faire : -Maitriser la mise en place d’une matrice de Base de données techniques pour intégrer les données châssis et porteurs de base dans notre ERP-Maitriser l’approche ERP (expérience de 5 ans minimum dans le domaine) avec création et mise à jour de modules informatiques et métiers-Maitriser l’outil informatique : Excel – niveau création Tableaux croisés dynamiques exigé, Access/ Gestion base de données complexes pour créer un système de gestion de données techniques adapté-Collecter et analyser les informations techniques internes et externes susceptibles d’être enregistrées, les mettre à jour continuellement dans le système qui assure la véracité des PRI/ appro / modification / évolutions mensuelles et annuelles-Détecter un dysfonctionnement dans les dispositifs et alerterSavoir-être : -Rigueur et intégrité-Capacité à suivre les dossiers et à les mener à leur terme de manière structurée et en autonomie.-Bonne organisation dans son travail (priorités et gestion du temps ; optimisation du temps)-Capacité d’analyse factuelle, réactif et esprit de synthèse-Pragmatique (approche terrain)-Capacité à travailler en équipe (Sens de l’écoute et relationnel tout en exprimant ses exigences)Type d'emploi : Temps plein, CDISalaire : 2 203,00€ à 3 931,00€ par moisAvantages :RTTRémunération supplémentaire :13ème MoisPrimes"
https://fr.indeed.com/viewjob?jk=a15069649121e5f8,Chef de Projet Data,Temps plein,Business & Decision,Nantes (44),Pays de la Loire,NA,"Description de l'entreprise
Business & Decision est un groupe international des services du numérique, spécialisé, depuis sa création, dans l’exploitation et l’analyse de données.
Business & Decision conseille et déploie les solutions et les services les plus innovants pour accompagner les directions métier à relever les défis majeurs de création de valeur de leurs organisations. Data Intelligence, Big Data, Data Gouvernance, véritables socles de l’intelligence artificielle et de l’expérience digitale, sont les domaines d’expertise et de spécialisation du groupe.
Business & Decision, filiale d’Orange Business Services, emploie 2 500 talents dans 10 pays dans le monde et dans 14 villes en France.

Description du poste
Au sein de notre agence Nantaise, et intégré dans une équipe projet, vous êtes responsable de l'avancement et de la réalisation des différentes phases de mise en œuvre d'un projet autour de la data.
Rattaché(e) au Responsable d’agence, vos missions sont les suivantes :
Participer à différentes phases d’un projet : cadrage, spécifications fonctionnelles ou techniques et phase de développement
Reporter et alerter sur le planning, l’organisation, le budget et les membres de votre équipe
Veiller à la tenue des objectifs du périmètre fonctionnel et technique, en coordination avec le client et votre Manager
Encadrer les consultants
Aider à la réponse aux appels d’offres

Qualifications
De formation informatique Bac+5, vous justifiez d’au minimum 4 ans dans la mise en œuvre de projets Data.
Vous maitrisez au moins un outil du décisionnel (ODI, Datastage, Informatica, Qlik, Tableau, Talend, Power BI,…).
Votre curiosité, votre autonomie et esprit d’initiative sont des atouts pour développer vos compétences et contribuer à votre évolution. Votre esprit d’équipe favorisera votre intégration au sein de l’agence.
Informations supplémentaires
Ce que nous vous proposons :
Une carrière dans un environnement multiculturel, dynamique et formateur,
Une réelle possibilité de télétravail,
Un appui et un suivi régulier d’un manager sénior dans le métier,
Des formations et les certifications associées au parcours de carrière choisi (en environnement Microsoft mais aussi sur d’autres offres Data),
Des possibilités d’activités complémentaires (avant-vente, formation, conseil, expertise, montage d’offre, POC..),
Des événements festifs,
Une intégration au sein d’une communautés d’experts passionnés
Pour aller plus loin : https://fr.blog.businessdecision.com/
Vous êtes partant pour vivre l’aventure ? Postulez dès maintenant en nous envoyant votre CV.
Tous nos postes sont accessibles, à compétences égales, aux travailleurs en situation de handicap."
https://fr.indeed.com/viewjob?jk=aa5ac0baa51dec43,Expert(e) Data Intelligence,Temps plein,Business & Decision,Nantes (44),Pays de la Loire,NA,"Description de l'entreprise
Business & Decision est un groupe international des services du numérique, spécialisé, depuis sa création, dans l’exploitation et l’analyse de données.
Business & Decision conseille et déploie les solutions et les services les plus innovants pour accompagner les directions métier à relever les défis majeurs de création de valeur de leurs organisations. Data Intelligence, Big Data, Data Gouvernance, véritables socles de l’intelligence artificielle et de l’expérience digitale, sont les domaines d’expertise et de spécialisation du groupe.
Business & Decision, filiale d’Orange Business Services, emploie 2 500 talents dans 10 pays dans le monde et dans 14 villes en France.

Description du poste
Au sein de la BU de Nord-Ouest, vous intégrez le pôle Conseil et Expertise, vos missions sont les suivantes :Participer aux phases d'avant-vente au sein de notre entité DATA intelligence
Vous comprenez et analysez les besoins client, rédigez des cahiers des charges. Vous assurez la mise en place des POC et prototypes métiers. Vous évaluez et préconisez des solutions décisionnellesAccompagner les équipes BI dans la mise en œuvre de solutions décisionnelles
Vous rédigez des spécifications fonctionnelles, techniques.
Vous êtes le garant de la conception et du développement du modèle de données, de l’ensemble des processus d’extraction et de transformation des données, et de la Data visualisation.
L'expert technique s'assure de la conformité de la solution par rapport au besoin utilisateur.Accompagner la montée en compétences des consultant(e)s de la communauté BI
En tant qu'Expert, vous pouvez être amené à former des collaborateurs. Vous mettez en place et veillez au respect des standards et bonnes pratiques.
Vous êtes engagé dans une démarche d’amélioration continue

Qualifications
De formation informatique Bac+5, vous justifiez d'une expérience de minimum 7 ans sur la mise en œuvre de projets décisionnels et avez une expertise sur au moins un outil décisionnel majeur (Datastage, Informatica, Qlikview, BO, Cognos…)
Vous faites preuve d’autonomie et de force de proposition sur l’ensemble des tâches qui vous sont confiées, votre autonomie et votre polyvalence vous permettent d’intervenir sur les phases critiques du projet sur lequel vous intervenez. Vous souhaitez participer au transfert des connaissances techniques et fonctionnelles auprès des collaborateurs moins expérimentés qui participent à la réalisation du projet où vous intervenez.
Informations supplémentaires
Ce que nous vous proposons :
Une carrière dans un environnement multiculturel, dynamique et formateur,
Une réelle possibilité de télétravail,
Un appui et un suivi régulier d’un manager sénior dans le métier,
Des formations et les certifications associées au parcours de carrière choisi (en environnement Microsoft mais aussi sur d’autres offres Data),
Des possibilités d’activités complémentaires (avant-vente, formation, conseil, expertise, montage d’offre, POC..),
Des événements festifs,
Une intégration au sein d’une communautés d’experts passionnés,
Pour aller plus loin : https://fr.blog.businessdecision.com/
Vous êtes partant pour vivre l’aventure ?
Postulez dès maintenant en nous envoyant votre CV.
Tous nos postes sont accessibles, à compétences égales, aux travailleurs en situation de handicap."
https://fr.indeed.com/viewjob?jk=c598a3834f2b3e6e,Ingénieur-e données,Temps plein,INRAE,44300 Nantes,Pays de la Loire,NA,"Présentation d'INRAE
L’Institut national de recherche pour l’agriculture, l’alimentation et l’environnement (INRAE) est un établissement public de recherche placé sous la double tutelle du ministère en charge de l’agriculture et du ministère en charge de la recherche.
C'est un acteur majeur de la recherche et de l’innovation créé le 1er janvier 2020. Institut de recherche finalisé issu de la fusion entre l’Inra et Irstea, INRAE rassemble une communauté de 12 000 personnes, avec 268 unités de recherche, de service et expérimentales, implantées dans 18 centres sur toute la France.
L’institut se positionne parmi les tout premiers leaders mondiaux en sciences agricoles et alimentaires, en sciences du végétal et de l’animal, et se classe 11ème mondial en écologie-environnement. Face à l’augmentation de la population, au changement climatique, à la raréfaction des ressources et au déclin de la biodiversité, INRAE construit des solutions pour des agricultures multi-performantes, une alimentation de qualité et une gestion durable des ressources et des écosystèmes.
Environnement de travail, missions et activités
De plus en plus de données sont produites et mises à disposition de la recherche. Ces données sont hétérogènes (texte, image, son, numérique, etc.), proviennent de plusieurs sources (expérimentation, Internet des objets, capteurs, etc.) et sont produites au sein ou en dehors de l'établissement. L'exploitation combinée de ces données est susceptible d accélérer et améliorer la production de connaissances au bénéfice de la recherche scientifique, de l'aide à la décision (veille multi-sources, scientométrie, data visualisation) mais aussi de la société. Cela nécessite de nouvelles approches de la création de valeur fondées sur les données ainsi que l'utilisation de technologies et méthodes de traitement adaptées.

Le poste qui vous est proposé permettra à la Direction pour la Science Ouverte (DipSO) de renforcer sa capacité à prendre en compte cet enjeu majeur et contribuer ainsi à une science plus compétitive. Il renforcera en outre les propres capacités d'analyse de la direction pour faire évoluer ses outils d'analyse en appui à la décision.

Vous exercerez vos missions et activités, à parts égales, pour deux pôles de la DipSO :
En lien avec le pôle ""Analyses pour éclairer la stratégie"" (ASTRA) (50%):Apporter un appui méthodologique et technique au pôle pour, d'une part faire évoluer les pratiques de text mining, développer des pratiques de data mining dans le cadre de la production d'analyses scientiométriques en appui à la décision, et d'autre part accompagner l'évolution des outils et pratiques de veille,Optimiser les processus de traitement statistique, programmer, adapter des outils développés dans le cadre de projets scientifiques à des activités d'aide à la décision.En lien avec le pôle ""Numérique pour la science"" (Num4Sci) (50%):Contribuer à l'appropriation des nouvelles approches en science des données par nos communautés,Promouvoir et contribuer à l'appropriation des approches de recherches reproductibles,Intervenir comme data scientist dans le cadre de projets ou de preuves de concept,Contribuer à la veille sur les techniques et les outils du domaine.

Vos partenaires (internes/externes) seront les scientifiques, les membres du Pôle Num4Sci et du pôle ASTRA de la DipSO, ainsi que les réseaux métiers pertinents.
La réussite à ce concours vaut qualification informatique. Le poste ouvre droit à une prime informatique en qualité d'Analyste.
Affectation possible sur toute unité INRAE mais préférentiellement un site où la DipSO est déjà implantée.
Déplacements fréquents
Travail sur écran et à distance (collègues répartis sur toute la France)

Formations et compétences recherchées
Licence, Maîtrise, Master 1
Connaissances et compétences opérationnelles :

Connaissances en statistiques (Master),
Des connaissances de bon niveau des méthodes d'apprentissage machine serait un plus,
Programmation informatique dans plusieurs langages (R et Python a minima),
Connaissance des bases de données,
Connaissance des méthodes de Text et Data Mining(TDM),
La connaissance de techniques Data visualisation serait un plus,
Rédaction de documentations pour les utilisateurs,
Rédaction de synthèses,
Conception et réalisation de formations, pédagogie,

Savoir être :
Apprécier le travail en équipe et en réseau,
Rigueur et méthode,
Capacité à être autonome,
Capacité à nouer des relations professionnelles,
Aimer informer, communiquer ; capacité à transférer des savoirs,
Capacité de conceptualisation,
Capacité de raisonnement analytique,
Avoir un goût pour la recherche de solutions,
Avoir un goût pour la veille métier.
Votre qualité de vie à INRAE
En rejoignant INRAE, vous bénéficiez :
de 30 jours de congés + 15 RTT par an (pour un temps plein)d'un soutien à la parentalité : CESU garde d'enfants, prestations pour les loisirs ;de dispositifs de développement des compétences : formation, conseil en orientation professionnelle ;d'un accompagnement social : conseil et écoute, aides et prêts sociaux ;de prestations vacances et loisirs : chèque-vacances, hébergements à tarif préférentiel ;d'activités sportives et culturelles ;d'une restauration collective.
RÉFÉRENCE DE L'OFFRE
N° profil : IE22-DISO-1
Corps : IE
Catégorie : A
Emploi-type : E2D46
Référentiel des emplois types
Numéro du concours : IEE07
LE CENTRE
Centre-siège Paris-Antony
Direction pour la Science Ouverte
44300 NANTES
CONTACT
ESTHER DZALE-YEUMO
01 30 83 34 44
esther.dzale-yeumo@inrae.fr
FLORIANE GIOVANNINI
01 40 96 62 87
floriane.giovannini@inrae.fr"
https://fr.indeed.com/viewjob?jk=1d24975a85060182,Data Engineer F/H,CDI,Synergie,44700 Orvault,Pays de la Loire,NA,"Description société
Notre métier, c'est l'emploi. Des milliers d'offres d'emploi, 17 pays, 750 agences d'emploi, plus de 4 000 collaborateurs. Le Groupe Synergie, 1er groupe français en gestion des Ressources Humaines, vous accompagne dans l’évolution de votre carrière professionnelle : recrutement CDD-CDI, mission intérim, formation et conseil RH. Depuis notre origine, nous marquons notre différence par notre sens de l’engagement et notre capacité à apporter des solutions concrètes aux clients, candidats et intérimaires qui nous font confiance.
A propos de notre client
Synergie recrute pour Synergie !
Description du poste & profil recherché
Bonjour, je suis Norhane, Chargée de Recrutement et Mobilité chez Synergie, notre service informatique souhaite agrandir son équipe en intégrant un Ingénieur Etude et Développement DATA F/H.
Dans ce cadre tu seras rattaché(e) au service Etudes Informatiques et sous la responsabilité du Responsable Pôle DATA, dans une équipe soudée de 7 personnes !
tes principales missions consistent à étudier et réaliser la mise en place des échanges de données. tu garantis la justesse des données présentées et leurs disponibilités.

Quelles sont tes missions concrètement ?

Participer à la conduite des projets DATA en te montrant force de proposition et en participant aux tâchesRédiger les spécifications techniques
Développer les éléments d’architecture à produire (Services / Routes / Flux / Bases de données)Assurer la qualité des tests (rédaction des cahiers de test, réalisation des campagnes de test, correction des anomalies)Assurer le maintien des conditions opérationnelles (MCO) de la gouvernance des donnéesConcevoir et analyser des reportings sur Buisness Object.

Cette liste n’est pas exhaustive !
Détail des compétences requises
Ton profil en tant qu’Ingénieur Etude et Développement Data F/H !

Tu possèdes impérativement une expérience réussie en entreprise de 3 ans sur une fonction similaire, acquise au sein d'une entreprise ou d'une SSII.
Titulaire d’un diplôme d’un niveau Bac 4/5 (Spécialisation Etudes et Développement orienté DATA/BI).
Tu disposes de solides compétences sur TALEND et ESB.
Tu portes la stratégie d’organisation au cœur de tes missions et dans une logique et technologies modernes.

ton autonomie, ta réactivité et ton esprit d’équipe sont par ailleurs essentielles dans la mission dynamique qui te sera confiée au sein d’un environnement effervescent et sur un mode Agile.

Tu te reconnais dans cette annonce, alors adresse nous ton CV !"
https://fr.indeed.com/viewjob?jk=b281e646f0afdbda,Expert(e) Big Data,Temps plein,Business & Decision,Nantes (44),Pays de la Loire,NA,"Description de l'entreprise
Business & Decision est un groupe international des services du numérique, spécialisé, depuis sa création, dans l’exploitation et l’analyse de données.
Business & Decision conseille et déploie les solutions et les services les plus innovants pour accompagner les directions métier à relever les défis majeurs de création de valeur de leurs organisations. Data Intelligence, Big Data, Data Gouvernance, véritables socles de l’intelligence artificielle et de l’expérience digitale, sont les domaines d’expertise et de spécialisation du groupe.
Business & Decision, filiale d’Orange Business Services, emploie 2 500 talents dans 10 pays dans le monde et dans 14 villes en France.

Description du poste
a Business Unit NORD-OUEST recherche un Expert Big Data pour renforcer ses équipes.
Curieux et passionné par le Big Data, vous êtes motivé pour apporter votre expertise et vos compétences sur des technologies comme Hadoop, Spark, MongoDB, Kafka, Elastic Search,...
Intégré à l’équipe Big Data, vous prenez en charge plusieurs missions :
Participer à la capitalisation du savoir déployé lors des projets et à son partage avec les agences du Groupe.
Animer la montée en compétences des collaborateurs rattachés à votre domaine d’expertise
Participer aux phases d’avant-vente : Rédaction de proposition commerciales, Chiffrages, Soutenances, …
Participer à des missions de conseil et/ou d’expertise auprès de nos clients
Gérer un ou plusieurs projets dans des contextes mono ou multi-client. Dans ce contexte, vous devrez:
Assurer une relation de proximité avec vos clients, auprès desquels vous serez l’interlocuteur privilégié. En relation avec la direction, vous préparez et animez les instances de décision telles que les comités de pilotage.
Encadrer et faire progresser les différents intervenants sur les projets que vous gérez.
Reporter et alerter sur la production, le planning, l’organisation et les membres de l’équipe. Dans ce cadre, vous êtes moteur sur les propositions de solutions à mettre en place et vous participez à l’élaboration et à la mise en œuvre des plans d’action
Détecter les nouveaux besoins client, que vous partagez avec le Directeur.
Promouvoir les offres et le savoir-faire de B&D auprès de vos clients.

Qualifications
De formation informatique Bac+5, vous :
Justifiez d'une expérience d’au moins 6 ans dans la direction de mise en œuvre de projets Big Data et maîtrisez au moins un outil Big Data majeur
Avez obtenu une ou plusieurs certifications attestant de votre expertise dans le domaine du Big Data
Vous faites preuve d’autonomie et de force de proposition sur l’ensemble des tâches qui vous sont confiées.
Informations supplémentaires
Ce que nous vous proposons :
Une carrière dans un environnement multiculturel, dynamique et formateur,
Une réelle possibilité de télétravail,
Un appui et un suivi régulier d’un manager sénior dans le métier,
Des formations et les certifications associées au parcours de carrière choisi (en environnement Microsoft mais aussi sur d’autres offres Data),
Des possibilités d’activités complémentaires (avant-vente, formation, conseil, expertise, montage d’offre, POC..),
Des événements festifs,
Une intégration au sein d’une communautés d’experts passionnés,
Pour aller plus loin : https://fr.blog.businessdecision.com/
Vous êtes partant pour vivre l’aventure ?
Postulez dès maintenant en nous envoyant votre CV.
Tous nos postes sont accessibles, à compétences égales, aux travailleurs en situation de handicap."
