Lien,Poste,Typedecontrat,Entreprise,Departement,Region,Salaire,Description
https://fr.indeed.com/viewjob?jk=a9dbee1d8adcaa70,Consultant Administrateur Base de Données - Région Est (H/F),"Temps plein, CDI",CAPGEMINI ENGINEERING,Illkirch-Graffenstaden (67),Grand-Est,NA,"Notre offre
Rattaché à l'un de nos Team Managers en qualité de Consultant Engineer, au sein de la solution Digitale d’Altran, vous accompagnerez nos clients sur divers projets d’innovation digitale.
Vos responsabilités
Missions :
Vous participez à la définition des normes et standards.
Vous prenez en charge la mise en œuvre des bases de données et la résolution des incidents et problèmes remontés par le niveau 3, auprès des équipes support, gérez la qualité de fonctionnement et analysez les incidents.
Vous maîtrisez la stratégie d’évolution et le changement des plateformes.
Vous proposez des solutions pour optimiser le parc en place et les process.
Vous documentez les préconisations et les bonnes pratiques.
Vous réalisez les dossiers d’architecture technique.
Votre profil
De formation Bac+4/+5, vous disposez d’au moins 2-3 ans d’expériences dans ce domaine.
Compétences requises :
La maitrise de Base de donnée, HADOOP, ElasticSearch, MongoDB est indispensable
Vous maitrisez l’anglais
Vous avez de bonnes compétences techniques et une capacité d'adaptation aux nouvelles technologies,
Vous disposez d'un bon relationnel, d'une forte capacité de travail et d'un sens aigu de l'organisation.
Ce poste est ouvert aux personnes en situation de Handicap."
https://fr.indeed.com/viewjob?jk=c4cce217b649d9aa,Administrateur Base de Données F/H, -  Temps plein,Fyte Recrutement,Reims (51),Grand-Est,40 000 € - 50 000 € par an,"Notre client est le Groupe Audeo, Groupe familial indépendant, à taille humaine, au service des entreprises et des organisations.

Il cherche afin de renforcer sa DSI un Administrateur Base de Données F/H.

Sous la supervision du responsable Infra & Réseaux, votre poste est polyvalent.

Vos missions :
Mettre en place des standards, préconiser les bonnes pratiques à usage des équipes de développement,

Effectuer les choix d'implémentation liés aux bases de données dans le respect des cahiers des charges et en collaboration avec les différentes acteurs du projet (Chefs de projets internes, consultants extérieurs),

Définir de manière optimale les paramètres de la base de données,

Définir les règles de sécurité (physiques et logiques) des données ainsi que des normes d'utilisation des bases. Etre le garant de la sécurité des accès aux environnements de bases de données et de la gestion des droits afférents,

Proposer et déployer des solutions de chiffrement pertinentes et efficaces sur les environnements de base de données,

Modéliser et créer des bases de données (Tables, clefs et indexs) en fonction d'un cahier des charges confié,

Supervision des environnements de bases de données pour identifier des alertes, engager des actions immédiates pour pallier aux incidents et émettre des recommandations. Supervision des sauvegardes,

Etre force de proposition sur les dimensionnements des serveurs et les ressources nécessaires pour le maintien et l'amélioration des performances (Améliorer les automatisations, optimiser les traitements, les requêtes et les paramétrages),

Etre en capacité d'intervenir sur des traitements et des requêtes complexes afin d'en garantir, après analyse et correction, un bon niveau de performance,

Surveiller les mises à disposition d'évolutions ou de corrections liées aux environnements de bases de données. Emettre des recommandations sur les évolutions pertinentes. Gérer les migrations de version avec procédure de recette et validation de la mise en production,

Assurer la mise à jour de la documentation sur l'infrastructure dhébergement des données, de la structure des bases, des procédures d'exploitation et de production,

Profil recherché :
De formation BAC+2/3 Informatique ou équivalent, vous disposez d'une expérience de 3 ans minimum sur un poste similaire.

Compétences professionnelles :
Gestion de tickets,

Administration 1er niveau Active Directory / Exchange,

Maitrise des systèmes d'exploitation Serveurs (Windows & Linux),

Connaissances des règles sécurité,

Connaissances des principes d'intégration de matériels et logiciels.

Connaissances techniques :
Maitrise des environnements SQL SERVER ou SQL SERVER dans AZURE et des outils afférents,

Maitrise des environnements de bases de données (MySQL, ElasticSearch),

Compétences en Systèmes & Réseaux,

Maitrise du langage SQL,

Maitrise des risques liés à la sécurité,

Maitrise de l'anglais technique.

Poste à pourvoir en CDI dès que possible"
https://fr.indeed.com/viewjob?jk=7c7b7a706c99121d,ANALYTICS DATA ARCHITECT,"Temps plein, CDI",EasyNeo,Mulhouse (68),Grand-Est,NA,"Dans le cadre de la création de son département « Data Integration » EASYNEO recrute un(e)
Analytics Data Architect

+4 ans
d'expérience dans la gestion de données
(ETL, DataWarehousing, RDBMS, Data Lakes et architectures ""data pipeline"")
CDI
temps plein
Qlik
comme solution data
3
agences
(Mulhouse, Strasbourg, Paris)


Vos missions

Être référent(e) sur les solutions de streaming de données (CDC), d’automatisation de datawarehouses et de création de data lakes.

Participer aux présentations, démonstrations et POC.

Établir une relation de confiance avec les clients dans le cadre d’une coopération avec les équipes de vente.
Rester en veille technologique active sur les produits alternatifs, les bases de données et les protocoles de transfert de données.

Participer aux projets en initialisation, conception, expertise et assistance aux clients et aux consultants."
https://fr.indeed.com/viewjob?jk=d7c3e10afde521a4,CONSULTANT DATA INTEGRATION (F/H) CONSULTANT / CONSULTANTE EN SOLUTIONS COLLABORATIVES MICROSOFT,Alternance,QWERIO,Strasbourg (67),Grand-Est,NA,"Le challenge que nous vous proposons :
Afin de renforcer notre équipe dédiée à l’offre Modern Workplace Microsoft (M365), nous recherchons la personne qui saura s’inscrire dans notre état d’esprit et grandir avec nous.
Pour cela, nous recrutons le ou la candidate qui sera capable de prendra part à la réalisation de projets au forfait d’envergure (> 100 j/H) mais également d’intervenir dans le cadre de missions en expertise sur des problématiques techniques pointues ou sur des sujets fonctionnels (change management, gouvernance, etc.).
Il/elle devra être ainsi capable de travailler sur l’ensemble des phases d’un projet dont notamment :
Piloter des projets
Comprendre les besoins fonctionnels et aider à les exprimer
Concevoir des architectures techniques
Participer à la réalisation technique ainsi qu’au support Client
Le poste n’est pas limitatif et pourra fortement évoluer en fonction des affinités du ou de la candidate.
Il est à pourvoir à l’agence de Strasbourg ou de Paris, au sein d’un pôle dédiée aux technologies Office 365 et SharePoint.
Mobilité : ponctuel, sur l’ensemble du territoire français et à l’international.
Démarrage souhaité : ASAP
Salaire : à négocier
Le profil que nous recherchons :
Le ou la candidate aura un profil de consultant(e), désireux(se) de s’investir au sein d’une équipe de spécialistes.
Il/elle devra justifier impérativement d’une expérience d’au moins 2 ans sur la technologie Microsoft SharePoint et Microsoft 365.
Des connaissances sur la plateforme Microsoft AZURE et une expérience sur des sujets fonctionnels seront appréciées
Il/elle devra également être à l’aise face à des interlocuteurs de tous niveaux."
https://fr.indeed.com/viewjob?jk=3db74d7fad76c06e,DATA ENGINEER - ANALYSTE DÉVELOPPEUR/ DEVELOPPEUSE (H/F),CDI,EURO-INFORMATION DEVELOPPEMENTS,67000 Strasbourg,Grand-Est,NA,"Présentation de la société
Euro-Information, filiale technologique de Crédit Mutuel Alliance Fédérale, conçoit, réalise, maintient et exploite un système d’information commun utilisé par le Groupe.

Les activités de développement et de production informatique au niveau national et international sont assurées par environ 3700 salariés répartis sur plusieurs sites géographiques au niveau national : Strasbourg, Nancy, Dijon, Orléans, Lyon, Lille, Cergy, Val de Fontenay, Paris et Nantes.
Mission
L’arrivée à maturité de solutions informatiques permettant un traitement automatique du langage naturel ainsi qu’un apprentissage par l’exemple a ouvert à Crédit Mutuel Alliance Fédérale de nouvelles perspectives pour mieux assister les collaborateurs et mieux servir leurs clients.

Le Groupe a donc décidé d’investir fortement dans l’informatique cognitive : nous avons été la première entreprise à mettre en œuvre la technologie IBM Watson en France.
Plusieurs solutions dites « cognitives » ont ainsi été déployées : Assistants Virtuels (chatbot), Analyseurs d’emails, Assistant Vocal téléphonique.

Au sein du secteur « Solutions Cognitives », dans un environnement innovant, rejoignez l’équipe « Exploitation des données et architectures » qui a pour mission de définir l’architecture applicative des solutions cognitives, de créer les outils d’analyses des données récoltées et d’enrichir les processus métiers du groupe.

Selon les projets, ces composants se déclinent dans les technologies: C#, SQL Serveur, NOSQL, Kibana, Kafka….

Intégré(e) au sein d’une équipe d’une dizaine de personnes, vos missions seront en relation avec la gestion de la DATA. Plus précisément, vous serez en charge de :
Concevoir et rédiger des spécifications fonctionnelles, applicatives, et techniques
Développer des applications intranet d’exploration et de restitution de données
Modéliser les données de nos solutions dans le système d’information Décisionnel du groupe
Créer des dashboard et apporter du support aux autres équipes
Organiser la recette des solutions applicatives, gérer les demandes d’évolution, suivre la production
Travailler en mode projet dans le respect du Système de Management de la Qualité
Profil
Issu/issue d’une formation supérieure bac +4/5 en informatique, vous maitrisez les ETL, les base de données orientée Analytique, les solutions BI, les langages de programmation objet de type C#.
Ce qui nous plaira le plus chez vous :
C'est vous-même ! Alors bien évidemment on vous préférera curieux/curieuse, ouvert/ouverte aux innovations technologiques, prêt/prête à relever des défis techniques tout en faisant preuve d’écoute et de rigueur car c'est ce qui vous permettra de mener au mieux votre mission.
Vous avez également des capacités d’analyse et de synthèse, le souci du respect des normes et standards qualité ? vous appréciez apprendre de nouveaux outils et/ou langages ?
Vous aimez communiquer et travailler en équipe mais aussi en collaboration avec d'autres équipes ?

Alors cette offre est faite pour vous !
Avantages
Rémunération fixe versée sur 13 mois
RTT
Intéressement, participation et abondement
Plan épargne entreprise et PERCO
Contrat de santé collectif
Prévoyance
Retraite supplémentaire prise en charge à 100% par l’employeur
Conditions bancaires et assurances préférentielles
Politique parentale avantageuse
Informations complémentaires
Le poste basé à Strasbourg est à pourvoir en CDI dès que possible.
Société : EURO-INFORMATION DEVELOPPEMENTS | Agence : EID ARCHITECTURE ET EXPLOITATION DES DONNEES | Réf. : A043674 | Date de publication : 04/03/2022"
https://fr.indeed.com/viewjob?jk=60638b251b19868f,Junior Data Scientist (H/F), -  CDI,Data Recrutement,Télétravail hybride,Grand-Est,35 000 € - 40 000 € par an,"Offre publiée le 17-02-2022.
Fonction Data scientist ml ia nlp dl
Taille entreprise de 1 à 10
Teletravail partiel
Technologies Python
Technologies Sql
Technologies Tensorflow
Expérience 1 à 2 ans
Statut CDI
Min 35k€
Max 40k€
ENTREPRISE : UNE STARTUP MEDTECH QUI CHERCHER À AMÉLIORER L'ACCOMPAGNEMENT DES PATIENTS
Création en 2020
Bureaux à Strasbourg
Soutenue par des professionnels de santé
Une startup qui souhaite élargir son champ d'action en France et en Europe sur le long terme


VOTRE MISSION : MATÉRIALISER LES DONNÉES POUR AIDER À LA PRISE DE DÉCISION
Créer de nouveaux outils d'aide à la prise de décision
Analyser les parcours de soins pour en tirer des conclusions et axes d'améliorations
Automatiser les algorithmes en prenant en compte les paramètres changeants
Organiser et structurer les datasets


VOTRE PROFIL :
Vous avez au minimum 2 ans d’expérience sur un poste similaire (hors stage et alternance)
Niveau fluent en anglais
Vous avez une vraie expertise en Python, Tensorflow et SQL
Vous venez d'un envrionnement start-up
Bonus : vous avez une première expérience dans le domaine de la santé

LES MODALITÉS :
Rémunération fixe : 35k-40k € selon le profil
Processus de recrutement:
1er entretien téléphonique
Test technique
Rencontre de l'équipe et des bureaux
Remote de 2 j / semaine au début
Localisation : Strasbourg

POUR EN SAVOIR PLUS SUR L’ENTREPRISE : dorian@datarecrutement.fr

Créé en 2015, Data Recrutement est le cabinet de chasse de +500 entreprises techs en forte croissance.

Nous sélectionnons les meilleures opportunités en SaaS, e-commerce, Deeptech, Big Data, IoT, Fintech, HRtech, Greentech, Medtech, Foodtech, …

Nos spécialistes recrutent les talents :
Data & MarketingTechProduct & DesignSales & Support

Consultez nos offres sur https://datarecrutement.fr
Sélectionné par Dorian Faye
Spécialiste Data
dorian@datarecrutement.fr
Postuler"
https://fr.indeed.com/viewjob?jk=cf149e8872b6f564,Data Analyst (H/F),CDI,Extia,67000 Strasbourg,Grand-Est,NA,"D'abord qui
Curieux
Audacieux
Autonome
Compétiteur
Ensuite quoi
Missions
Comprendre les problématiques métier
collecter et traiter les données
représenter les résultats
Restituer les analyses
Profil recherché
Bac + 5
2 ans d'expérience
SQL
Qlickview
Power BI
QlickSense
Strasbourg
20 rue Adolphe Seyboth 67000 Strasbourg
Vous souhaitez rejoindre une entreprise qui place l’humain au cœur de ses préoccupations ? On vous attend chez Extia !
Société de conseil spécialisée dans les métiers de l’IT, de l’ingénierie et du digital, Extia privilégie depuis sa création en 2007 une approche qui allie performance et bien-être au travail. Une vision de l’entreprise partagée aujourd’hui par plus de 2 200 Extien(ne)s en France et à l'international et récompensée depuis 2012 par le label Great Place to Work®.
Chez Extia, c’est « D’abord qui, ensuite quoi » alors, allons-y !
D'abord qui
D'abord qui
Curieux, vous adorez partager les dernières idées innovantes que vous avez découvertes
Audacieux, vous tentez sans peur de l’échec
Autonome, vous savez mener vos missions à bien sans aide
Compétiteur, il ne s’agit pas d’atteindre vos objectifs, mais de les dépasser
Ensuite quoi
Ensuite quoi
DESCRIPTION DU POSTE
Vous serez intégré(e) dans une équipe de consultants innovants et motivés, composée de Business Analysts, Data Scientists et Data Engineers spécialisés sur les problématiques Data Analytics. À ce titre, vous interviendrez de façon opérationnelle sur des missions de conseil autour des sujets de transformation Data Analytics, de retraitement et modélisation de données et de représentation visuelle de la donnée pour adresser des problématiques métiers.
Vous serez notamment en charge de :
Comprendre les problématiques métier,
Collecter et traiter les données en vue de l'analyse, incluant notamment la création de variables agrégées et complémentaires aux données brutes,
Automatiser et d’industrialiser les retraitements effectués sur les données,
Représenter les résultats dans un outil de restitution visuelle de façon ergonomique et intuitive,
Restituer les analyses au client notamment pas la création d’indicateurs pertinents pour les questions stratégiques des entreprises
PROFIL RECHERCHE
Diplômé d'une école d'ingénieurs ou équivalent (Bac +5), vous justifiez d’a minima 2 ans d’expérience réussis en tant que data analyst :
Vous possédez une bonne connaissance des outils et méthodologies de Data Analytics, incluant notamment des bases techniques (modèles de données, langage SQL, …) mais également méthodologiques,
Vous possédez une connaissance approfondie d'Excel et maitrisez les langages statistiques tels que R, Python ou SAS,
Une connaissance d'un logiciel ou langage dédié à la Data Visualization (Tableau, Qliksense ou Qlickview, Microsoft Power BI…) ainsi que des compétences en automatisation (VBA par exemple) seraient un plus."
https://fr.indeed.com/viewjob?jk=4ba124f9aaf0c350,Chargé(e) de mission académique – statistiques et data F/H,CDI,NEOMA Business School,Reims (51),Grand-Est,NA,"NEOMA Business School est une Ecole de premier rang international, dynamique et désireuse de

dépasser constamment les frontières de la connaissance et de l’innovation. Nous recrutons

régulièrement de nouveaux talents, souhaitant s’investir à nos côtés pour mener à bien notre mission :

la formation et l’accompagnement des managers et entrepreneurs de demain.
Rejoignez-nous et devenez acteur dans la réalisation de notre mission de formation, évoluez dans un

environnement international, adoptez un esprit de challenger et faites l’expérience d’une culture qui

efface les frontières entre les communautés et tire parti de leur diversité. Eh oui, chez NEOMA, les

personnalités, les parcours et les métiers sont variés (+ de 170 fonctions, 250 professeurs et 350

collaborateurs), 30 nationalités représentées parmi les collaborateurs, faisant de nos trois campus des

environnements de travail résolument divers et multiculturels.

Mission : Au sein de la Direction Adjointe Faculté et Recherche, sous la responsabilité de la Directrice

Académique, vous êtes chargé(e) de gérer l’ensemble des données relatives à la faculté pour le besoin

des accréditations, des commissions de carrière des professeurs, ou des programmes. Vous gérez

également le système d’évaluation des cours faite par les étudiants, afin de garantir la qualité des

enseignements.



Fonctions principales :


Référent(e) sur l’intégralité des données de la faculté :


Vous serez responsable de la collecte, la mise à jour, la validité des données liées à la faculté et du

reporting. Cela comprend :

Une mise à jour régulière de la base de données, en ce qui concerne les professeurs
permanents et les intervenants extérieurs, en collaboration avec le Dean’s Office et la Direction

de la Recherche.
La collaboration avec d’autres services utilisant la base de données.
Transmission de données pour répondre aux besoins de différentes parties prenantes, internes
ou externes à la faculté.
Être en contact avec d’autres services pour la collecte de données (sur les contributions
intellectuelles par exemple).
Veiller à la validité et à l’exhaustivité des données relatives aux professeurs permanents.
Organiser les statistiques par programme.
Élaborer des rapports et statistiques concernant les effectifs de la Faculté, dans le cadre des
classements et besoins de la Faculté et des autres services.
S’assurer de l’exactitude des informations et de la mise à jour le la section faculté sur le site
internet de l’Ecole.






Superviser l’établissement des ratios concernant le staffing des cours, pour les besoins des

accreditations :


En lien avec les Programmes, les Responsables de département,

les Directeurs de programme et l’équipe Accréditations, assurer le suivi et la transmission des

ratios relatifs à la Faculté :

Définir des catégories de profils pour les professeurs, en fonction des lignes directrices internes
et externes.
Tenir à jour les profils des professeurs et opérer les changements de profils nécessaires.
Tenir à jour la liste des disciplines/spécialités.
Suivre les ratios de la faculté en temps réel, pour garantir la conformité à tous les standards
d’accréditation applicables.
Organiser les statistiques liées aux accréditations par programme.
Suivre les ratios à fournir pour chaque département, pour alimenter l’évaluation et le
recrutement des professeurs.
Élaborer des rapports statistiques concernant les effectifs de la Faculté, dans le cadre
des accréditations et des audits.
Opérer un suivi des rations manquants en identifiant les tendances dans les domaines
concernés.
Collaborer avec les interlocuteurs en charge de la gestion des intervenants extérieurs pour
satisfaire aux exigences des accréditations.
Mettre en place un système automatisé de calcul des ratios pour le staffing des cours et le
temps liés aux activités des professeurs.
Gestion des évaluations de cours :

Collaborer avec les Programmes dans le cadre de la préparation des évaluations de cours.
Collecter et compiler les données relatives aux évaluations de cours par programme,
par département et par professeur.
Transmettre les résultats des évaluations de cours aux parties prenantes concernées.
Identifier les cours/formateurs problématiques.
Compiler, en fonction des besoins, les appréciations quantitatives et/ou qualitatives reçues
concernant certains cours, programmes et/ou professeurs.
Assurer le suivi des exigences liées à Qualiopi.

Profil :


Vous avez :
Un diplôme BAC+5 ou équivalent
Un Anglais courant (indispensable)
Une bonne maîtrise des outils informatiques (Office 360)
Une appétence pour la gestion des données
Une experience en coding (VBA, Python) (appréciée)

Vous êtes :

Doté(e) d’un excellent relationnel
Agile/adaptable
D’un naturel ouvert et avez déjà travaillé dans un environnement multiculturel
Doté(e) d’un grand sens du service
Rigoureux(se) et attentif(ve) aux détails
Polyvalent
Attentif(ve) à la correction, vérification des données et pour trouver des anomalies
Proactif(ve) et orienté(e) solutions

CDI temps plein sur le campus de Rouen ou de Reims.

Poste cadre.

Pour toute candidature, merci de transmettre votre CV à rh-recrutement@neoma-bs.fr"
https://fr.indeed.com/viewjob?jk=33afe7e85617b647,Chef de projet Data Science/BI H/F,CDI,Quadra Informatique,Strasbourg (67),Grand-Est,NA,"Notre mission
Quadra Informatique, fort de ses 24 ans d’expérience et de ses projets réussis avec ses partenaires, grands comptes régionaux et nationaux, trouve sa force dans ses 220 collaborateurs qui participent à l’aventure Quadra. Expertise, innovation et proximité sont les clés de notre succès.
Vous avez un projet professionnel ? Quadra vous donne les moyens de le réaliser. Ecoute, évolution et accompagnement sont les clés de notre management.
Nos collaborateurs sont compétents sur l’ensemble des technologies nécessaires à la réussite de leurs missions, et formés aux technologies des projets de demain. Expertise, innovation et formation sont notre leitmotiv.
Orientées clients, les équipes Quadra ont le souci permanent du meilleur niveau de prestation délivré. Qualité, sens du service et engagement sont nos préoccupations quotidiennes.

Quadra Informatique, des Solutions et des Hommes.
Votre mission
L’un de nos clients majeurs recherche un chef de projet métier DataScience ou BI dans le cadre de son développement à Strasbourg.

TA MISSION (SI TU L’ACCEPTES)

Conduire l’ensemble du projet :

Tu fais le lien et coordonnes les entités/métiers porteurs des besoins, les équipes qui mettent à disposition les données et les Data scientists ou concepteurs BI selon le projet,
Tu coordonnes des projets sur des cas d’usages Data science ou BI,
Tu animes et cadences les projets de façon dynamique,
Tu es acteur(rice) dans les différentes étapes des projets (expression de besoin, reporting projet, remontées d’alerte et prise de décision).

CE QU’ON AIMERA CHEZ TOI

Tu as 5 ans d’expérience en gestion de projet, notamment en Data Science ou en BI
Tu es méthodique et tu sais faire preuve de rigueur,
Ton sens de la communication et ton dynamisme te permettent une bonne intégration et un travail en équipe productif.

CE QUE TU AIMERAS CHEZ NOUS

Un apprentissage permanent grâce à un large éventail fonctionnel et technique,
Une RÉELLE proximité avec ton manager,
Des missions choisies dans le respect des engagements Quadra,
Des possibilités d’évolution qui s’adaptent à tes ambitions.

ET THE CHERRY ON THE CAKE…

Des tickets resto’ pour tes déjeuners,
Ton abonnement de transport pour aller bosser, c’est 100% remboursé,
Une mutuelle d’entreprise que tu adaptes à tes besoins,
Un plan d’intéressement et de la participation.

La mission et la perspective de nous rejoindre te plaît ? Postule ici !

Qui sommes-nous ?
Lieu
Strasbourg
Type de contrat
CDI"
https://fr.indeed.com/viewjob?jk=a5be9d695e439bdc,Analyste data (F/H/X) – Temps plein,"Temps plein, CDI",POK,Nogent-sur-Seine (10),Grand-Est,NA,"Créée en 1976, la société POK® est l’un des leaders européens dans la fabrication de matériels de lutte contre l’incendie. POK commercialise plus de 300 000 produits chaque année dont près de 60 % sont exportés. De nos jours, la société POK développe des produits et des technologies pour les Sapeurs-Pompiers et elle propose également des solutions adaptées aux divers types industries ainsi qu’à de nombreux secteurs d’activité. POK est reconnue mondialement pour son savoir-faire et la qualité de ses produits.

Pourquoi nous rejoindre ? Derrière le succès de notre entreprise, il y a des équipes motivées, qui aiment relever de grands défis. Notre société est engagée en faveur de l’égalité et de la diversité ; vos futurs collègues proviennent d’horizons différents car notre diversité fait notre force et nous permet d’évoluer. Nos équipes sont animées par un système de valeurs et de principes qui place le client au centre de leurs préoccupations. Ces clients sont répartis dans le monde entier et ils nous font confiance.

Nous vous proposons de venir découvrir notre univers et d’intégrer l’une des équipes de collaborateurs passionnés et qualifiés. En nous rejoignant, vous pourrez accompagner la croissance de notre entreprise, mais surtout apprendre et développer vos talents.

Vos missions :

Préparation d’un plan de travail de correction des données
Recueillir toutes les données statiques pour L’ERP de l’entreprise
Saisir, mettre à jour, vérifier la cohérence, contrôler la qualité des données
Catégoriser les données afin de les exploiter au mieux
Créer et mettre à jour des manuels de gestion de données
Participer à la création d'un système d'analyse de la qualité des données
Analyser des données simples existantes et rechercher des écarts de données
Modéliser et assurer les mises à jour régulières de la base de données
Se déplacer physiquement pour voir les utilisateurs (relation de confiance et meilleures compréhensions des contraintes)
Accompagner les utilisateurs sur l'utilisation des données de l'ERP

Votre profil :

Connaissance des techniques et outils analytiques (statistiques et de data mining)
Connaissance des langages de requêtes de type SQL
Connaissance des systèmes d’information et de données : ERP (comprendre la cartographie donnée d’un système)
Maitrise des outils bureautiques, notamment analytiques (excel, macro…)
Connaissance des processus de production et de supply chain et du rôle des données dans ces processus
Être capable d’obtenir les informations nécessaires auprès des différents services internes et contacts externes
Savoir présenter les résultats de données
Savoir gérer des projets à court terme
Connaissance des outils de gestion de flux d'entreprise (visio /draw-io)
Anglais niveau B1 (technique)
Connaissance des techniques de planification
Connaissance de langages de programmation/analyse
Connaissance en gestion du changement
Capacité à former les salariés au rôle des données dans l'entreprise et faire comprendre leur importance
Savoir traduire des informations de processus en données

Vos avantages :

Rémunération fixe : à négocier selon le profil
Prime sur objectif si applicable
Accord de participation aux bénéfices
Comité d'entreprise - achats à prix réduit
Participation à la complémentaire santé
Prime de présence
Participation au transport
Chargement gratuit à des bornes pour vélo électrique, moto électrique et voiture électrique
Convention de la métallurgie (prime d'ancienneté, jours d'ancienneté)
Une prévoyance dès 1 an d’ancienneté prise en charge à 100%
Epargne salariale
Aide à la mobilité (action logement)
Du lundi au vendredi, repos le weekend
Processus d'intégration
Formation continue
Formation interne et externe
Accompagnement vers la polyvalence
Interaction avec de nombreux services
Promotion interne
Possibilité d'évolution (junior, confirmé, sénior, adjointe / adjoint responsable, responsable, direction)

Autres informations :

Département : Technologie de l'information
Type de contrat : Contrat à durée indéterminée (CDI), Temps plein
Durée du contrat : indéterminée
Date de début : dès que possible
Horaire : 8H00-12H00 et de 13H15-17H15 du lundi au jeudi et 8H00-12H00 et de 13H15-16H15 le vendredi (soit un total de 39H par semaine)
Localisation du poste : Nogent-sur-Seine, Aube (10), Grand Est, France - proche Romilly-sur-Seine (10), Troyes (10), Sézanne (51), Montereau-Fault-Yonne (77), Nangis (77), Provins (77) et Sens (89), 54 min direct de Paris en train
Déplacement : à Nogent-sur-Seine et ponctuellement chez clients, fournisseurs et partenaires
Télétravail : non
Poste ouvert aux personnes en situation de handicap

Pour postuler :

Vous êtes méthodique et organisé(e) ? Vous savez travailler en autonomie et gérer les priorités ? Ce métier est fait pour vous ! Venez rejoindre nos équipes en développant vos compétences dans une entreprise leader sur le marché.

Pour candidater chez POK, merci de faire parvenir votre candidature complète (CV, lettre de motivation et prétentions) à l’adresse suivante : hr@pok-fire.com avec la référence : POK2-FAJ-ND-220206-TC

Sans réponse de notre part dans les 3 semaines, veuillez considérer que votre candidature n'est pas retenue.

Processus de recrutement :

Mise en relation téléphonique avec notre chargée de recrutement (ou avec un responsable)
Test à réaliser chez vous
Premier entretien : avec notre chargée de recrutement et tests à réaliser sur site, visite d'entreprise suivant le temps imparti
Deuxième entretien : avec un N+1 ou N+2
Réponse finale

Faites passer le message :

Aidez vos amis à trouver un emploi et partagez cette offre. Merci d'avance.

Mots clés :

Analyste de prix / Business analyste / Analyste financier / Contrôleur de gestion de stock / Comptabilité / Gestionnaire de stock / Contrôleur de gestion usine / Management administratif et financier / Contrôleur de gestion industriel / Data scientist / Statistiques"
https://fr.indeed.com/viewjob?jk=135768bafb5f39c2,Ingénieur Data H/F,CDI,FM Logistic,Télétravail,Grand-Est,NA,"Chez FM Logistic, nous sommes 29 000 collaborateurs dans 14 pays à s'engager au quotidien pour innover et apporter les meilleures solutions de la Logistique. Notre rêve: Rendre tout accessible instantanément !

Au sein du département Data de la DSI et en étroite collaboration avec les équipes métier vos missions seront les suivantes :

Analyse des besoins métier remontés par les équipes opérationnelles
Participation active à la conception des architectures data permettant de répondre aux use cases
Développement des pipeline de données depuis des sources multiples afin d'alimenter les datalake/dataset (datamart) nécessaires à la mise en oeuvre des use casesPréparation de la donnée afin qu'elle soit exploitable par des utilisateurs finaux (data préparation, data lineage, normalisation, agrégation,...)
Automatisation des processus de préparation de la donnée
Exploitation des données pour atteindre la finalité business : exposition de business view, objets métiers, …Industrialisation des pipelines d'analyse et de machine learningVeille sur les technologies associés à la data

Notre environnement Big Data utilise la Google Cloud Platform. Vos travaux seront menés en étroite collaboration avec les Data Analystes métiers.
Profil

De formation Ingénieur/Bac+5 en IT idéalement, vous justifiez de minimum 5 ans d'expérience en tant que Data Engineer.

Points indispensables :

Maîtrise du python et du SQL
Expertise dans le stockage de données
Maîtrise des concepts de data pipeline
Maîtrise des environnements cloud (Google Cloud Platform)
Maîtrise des technologies et des concepts de Big DataExpérience en Machine learning et/ou IAAnglais courant
Les plus :

Connaissance des outils de dataviz Tableau et Google Data StudioConnaissance en modélisation des dictionnaires de donnéesConnaissance des technologie de réplication temps réel (HVR par exemple) et de l'ESB TalendConnaissance d'outils de CI/CD
Poste basé à Phalsbourg (57) ou Roissy-en-France.

Télétravail: 2 jours / semaine.
Localisation du poste
Lieu de travail

Europe, France, Grand Est
Ville

Phalsbourg (35 min de Strasbourg)

Critères candidat
Niveau d'études min. requis

7- Master
Expérience requise dans la fonction

Intermédiaire (3 - 5 ans)
Langues

Anglais (3- Courant)"
